startDate,stopDate,Truck
2015-03-10 00:00:00,2015-03-11 00:00:00,444005
2015-03-10 00:00:00,2015-03-11 00:00:00,444006
2015-03-10 00:00:00,2015-03-11 00:00:00,444010
2015-03-10 00:00:00,2015-03-11 00:00:00,444014
2015-03-10 00:00:00,2015-03-11 00:00:00,444015
2015-03-10 00:00:00,2015-03-11 00:00:00,444017
2015-03-10 00:00:00,2015-03-11 00:00:00,444018
2015-03-10 00:00:00,2015-03-11 00:00:00,444019
2015-03-10 00:00:00,2015-03-11 00:00:00,444020
2015-03-10 00:00:00,2015-03-11 00:00:00,444024
2015-03-10 00:00:00,2015-03-11 00:00:00,Anglo - Aux
