Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
EC144028,53,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144029,54,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144030,55,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144031,36,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144032,37,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144033,38,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144034,39,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144035,40,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144036,41,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144037,42,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC144038,43,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC945017,45,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC945018,19,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC945019,44,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC945020,21,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
EC945021,46,Energy - Ecosse,40.000,250,2015-09-03,"R5,836.80","R1,194.07",294,Yes
Energy-Budget,"",Energy Subcontractor Consolidated,"","",2015-09-03,"R48,455.16","R4,845.52",0,Yes
