Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444010,9016,PPC - Slurry,40.000,303,2015-09-20,"R8,078.87",R962.19,425,Yes
444044,5417,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444045,5418,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444046,5419,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444047,5420,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444048,5415,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444049,5416,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444066,9145,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444067,9147,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
444068,9142,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
545228,5356,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
545235,5344,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
545243,5345,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
545244,5346,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
E39,291,PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
Enduro 01,"",Enduro,"","",2015-09-20,R0.00,R0.00,0,Yes
Enduro 02,"",Enduro,"","",2015-09-20,R0.00,R0.00,0,Yes
Enduro 03,"",Enduro,"","",2015-09-20,R0.00,R0.00,0,Yes
Isilungo 01,"",PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
Mabeleng 01,"",PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
Seitshiro 01,"",PPC Subcontractors,40.000,"",2015-09-20,R0.00,R0.00,0,Yes
SN Matjoko 01,"",PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
SN Matjoko 02,"",PPC - Slurry,40.000,303,2015-09-20,R0.00,R0.00,0,Yes
Xheko 01,"",PPC Subcontractors,40.000,"",2015-09-20,R0.00,R0.00,0,Yes
Zem 01,"",PPC Subcontractors,40.000,"",2015-09-20,R0.00,R0.00,0,Yes
Zem 02,9052,PPC Subcontractors,40.000,"",2015-09-20,R0.00,R0.00,0,Yes
