Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444072,9159,Illovo - Germiston F&V,"",334,2015-08-15,"R6,914.96","R1,244.69",225,Yes
444073,9144,Illovo - Germiston F&V,"",334,2015-08-15,"R6,914.96","R1,244.69",225,Yes
525201,5205,Toyota - X Dock,40.000,327,2015-08-15,"R2,872.37",R517.03,160,Yes
538253,5192,EHL - Gauteng,40.000,337,2015-08-15,"R3,612.12",R650.18,160,Yes
538254,5193,EHL - Gauteng,40.000,337,2015-08-15,"R3,612.12",R650.18,160,Yes
538255,5194,EHL - Gauteng,40.000,337,2015-08-15,"R3,612.12",R650.18,160,Yes
538256,5195,EHL - Gauteng,40.000,337,2015-08-15,"R3,612.12",R650.18,160,Yes
538257,5196,EHL - Gauteng,40.000,337,2015-08-15,"R2,830.40",R509.47,154,Yes
545236,5069,Toyota Tsusho,"",329,2015-08-15,"R12,693.49","R3,757.68",735,Yes
545249,9722,Toyota - X Dock,40.000,327,2015-08-15,"R12,252.32","R2,205.42",775,Yes
545250,"",Toyota - X Dock,40.000,327,2015-08-15,"R12,252.32","R2,205.42",775,Yes
545251,9723,Toyota - X Dock,40.000,327,2015-08-15,"R12,252.32","R2,205.42",775,Yes
545252,9724,Toyota - X Dock,40.000,327,2015-08-15,"R12,252.32","R2,205.42",775,Yes
545253,9720,Toyota - X Dock,40.000,327,2015-08-15,"R12,252.32","R2,205.42",775,Yes
545254,"",Toyota - X Dock,40.000,327,2015-08-15,"R12,252.32","R2,205.42",775,Yes
644250,5094,Pen Bev,"","",2015-08-15,"R4,286.60","R1,406.80",88,Yes
644251,5267,Illovo - Avoca,40.000,330,2015-08-15,"R5,334.92","R1,244.64",191,Yes
C1,5125,Toyota Tsusho,"",329,2015-08-15,"R1,032.13",R305.54,51,Yes
C2,5126,Toyota - X Dock,40.000,327,2015-08-15,"R1,922.57",R346.06,161,Yes
C3,5127,Toyota Tsusho,"",329,2015-08-15,"R1,032.13",R305.54,51,Yes
D550,9719,Illovo - Germiston F&V,"",334,2015-08-15,"R6,914.96","R1,244.69",225,Yes
D551,9718,Illovo - Avoca,40.000,330,2015-08-15,"R5,334.92","R1,244.64",191,Yes
D552,9717,Illovo - Avoca,40.000,330,2015-08-15,"R5,334.92","R1,244.64",191,Yes
D616,9175,Illovo - Germiston CCC,40.000,333,2015-08-15,"R9,356.61","R1,684.19",496,Yes
D617,9176,Illovo - Germiston CCC,40.000,333,2015-08-15,"R9,356.61","R1,684.19",496,Yes
D618,30478,Sime Darby Hudson & Knight,"","",2015-08-15,"R9,356.61","R1,684.19",496,Yes
D640,30586,Illovo - Avoca,40.000,330,2015-08-15,"R9,194.09","R2,676.92",484,Yes
D641,30606,Illovo - Avoca,40.000,330,2015-08-15,"R9,194.09","R2,676.92",484,Yes
D642,30587,Illovo - Avoca,40.000,330,2015-08-15,"R9,194.09","R2,676.92",484,Yes
D643,30572,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D644,30573,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D645,"",Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D646,30575,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D647,30576,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D648,30577,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D649,30578,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D650,30579,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D651,30580,Illovo - Avoca,40.000,330,2015-08-15,"R18,756.74","R5,461.16",838,Yes
D652,30581,Illovo - Avoca,40.000,330,2015-08-15,"R9,194.09","R2,676.92",484,Yes
D653,30585,Illovo - Avoca,40.000,330,2015-08-15,"R9,194.09","R2,676.92",484,Yes
D654,30607,Illovo - Avoca,40.000,330,2015-08-15,"R9,194.09","R2,676.92",484,Yes
DS12,1060,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS13,1053,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS14,1058,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS15,1061,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS16,1054,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS21,1207,Premier Durban,"","",2015-08-15,"R1,728.72",R311.17,64,Yes
DS23,1208,Premier Durban,"","",2015-08-15,"R1,728.72",R311.17,64,Yes
DS25,1206,Premier Durban,"","",2015-08-15,"R1,728.72",R311.17,64,Yes
DS37,230,Premier Newcastle,"","",2015-08-15,"R3,134.56",R564.22,232,Yes
DS39,208,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS41,209,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS43,210,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS44,217,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS45,214,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS579,"",Premier Durban,"","",2015-08-15,"R1,728.75",R311.18,64,Yes
DS65,232Z,Premier Empangeni,"","",2015-08-15,"R3,097.44",R557.54,225,Yes
DS66,233,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS67,215I,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS68,234,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS70,216K,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS71,218L,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS72,229,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS73,235N,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS74,211ZA,Premier Empangeni,"","",2015-08-15,"R3,097.44",R557.54,225,Yes
DS75,236IJ,Premier Durban,"","",2015-08-15,"R2,641.28",R475.43,94,Yes
DS76,237GH,Premier Newcastle,"","",2015-08-15,"R3,134.56",R564.22,232,Yes
E39,291,PPC - Slurry,40.000,303,2015-08-15,"R6,775.99","R1,935.65",333,Yes
Hire1,5217,Toyota - X Dock,40.000,327,2015-08-15,"R2,243.61",R403.85,161,Yes
Hire2,5218,Toyota - X Dock,40.000,327,2015-08-15,"R2,243.61",R403.85,161,Yes
Hire3,5219,Toyota - X Dock,40.000,327,2015-08-15,"R2,243.61",R403.85,161,Yes
ILLOVO SUB  23283,"",Illovo Refined-Noodesburg,"",332,2015-08-15,"R14,641.25","R2,635.42",781,Yes
ILLOVO SUB 23257,"",Illovo - Avoca,40.000,330,2015-08-15,"R1,078.66",R314.06,192,Yes
ILLOVO SUB 23259,"",Illovo - Avoca,40.000,330,2015-08-15,"R1,078.66",R314.06,192,Yes
ILLOVO SUB 23263,"",Illovo Refined-Noodesburg,"",332,2015-08-15,"R14,641.25","R2,635.42",781,Yes
ILLOVO SUB 23265,"",Illovo Refined-Noodesburg,"",332,2015-08-15,"R14,641.25","R2,635.42",781,Yes
Illovo Sub 23271/2,"",Illovo Refined-Noodesburg,"",332,2015-08-15,"R14,641.25","R2,635.42",781,Yes
ILLOVO SUB 23289,"",Illovo Refined-Noodesburg,"",332,2015-08-15,"R14,641.25","R2,635.42",781,Yes
ILLOVO SUB 23299,"",Illovo - Avoca,40.000,330,2015-08-15,"R1,078.66",R314.06,192,Yes
ILLOVO SUB 23301,"",Illovo - Avoca,40.000,330,2015-08-15,"R1,078.66",R314.06,192,Yes
IMV1,5128,Toyota Tsusho,"",329,2015-08-15,"R1,032.13",R305.54,51,Yes
IMV2,5129,Toyota Tsusho,"",329,2015-08-15,"R1,032.13",R305.54,51,Yes
IMV3,5068,Toyota Tsusho,"",329,2015-08-15,"R1,032.13",R305.54,51,Yes
XDock Warehouse,"",Warehousing Dedicated,40.000,"",2015-08-15,"R16,895.85","R3,041.25",0,Yes
