Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
E065,1252,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E066,1253,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E100,30053,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E150,30482,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E153,9138,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E165,30621,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E166,30612,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E167,30623,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E168,30620,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E169,30614,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E170,30615,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E171,30618,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E172,30613,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E173,30611,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,No
E174,30624,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E175,30826,Energy - Tankers,34.000,201,2015-09-18,"R7,448.00","R2,023.63",400,Yes
E176,30619,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E177,30616,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E178,30622,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
E179,30617,Energy - Total SA Bridging Fleet,40.000,"",2015-09-18,"R7,448.00","R2,023.63",400,Yes
