Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
352,30220,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
353,30228,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
354,30219,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
355,30223,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
356,30222,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
387,3093,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
388,30326,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
389,30323,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
390,30325,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
391,30324,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
392,30346,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
393,1502,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
394,1501,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
395,1503,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
396,1510,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
397,1509,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
398,1508,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
399,1515,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
400,1514,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
401,1513,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
402,1506,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
403,1504,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
404,1505,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
405,1507,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
406,1516,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
407,1522,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
408,1520,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,Yes
409,1521,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
410,1517,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
411,1518,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
412,1519,Africa - Zambia Fleet,35.000,020,2015-10-16,"R7,798.78","R1,222.70",361,No
