Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
444005,9013,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444006,9014,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444007,9015,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444008,9007,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444009,9005,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444011,9008,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444012,9020,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444013,9010,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444014,9001,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444015,9017,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444016,9012,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444017,9002,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444018,9006,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444019,9003,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444020,9004,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444022,9019,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444023,9011,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444024,9009,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444025,9092,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444026,9087,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444027,9091,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444028,9088,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444029,9089,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444030,9090,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444031,9095,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444032,9093,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444033,9094,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444034,9096,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444036,9098,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444037,9099,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444038,9100,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444039,9101,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444040,9102,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444041,9103,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444042,9105,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
444043,9104,Anglo - Dedicated,36.000,314,2015-09-15,"R8,078.87",R962.19,425,Yes
anglo-subbies,"",Anglo - Sub Contractor,40.000,314,2015-09-15,"R133,333.33","R24,000.00",9192,Yes
D608,30388,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,Yes
D609,30384,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,Yes
D610,30385,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,No
D611,30386,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,Yes
D612,30389,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,Yes
D613,30387,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,Yes
D614,30390,Anglo - Dedicated,36.000,314,2015-09-15,"R8,478.47","R8,478.47",425,Yes
