Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
250,1187,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
251,1191,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
252,1192,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
253,1193,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
254,1204,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
255,1205,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
256,1196,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
257,1197,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
258,1198,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
259,1200,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
260,1201,Wilmar Bulk Fleet,34.000,324,2015-10-10,"R5,151.47","R1,641.13",206,Yes
