Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
541007,5166,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.10,293,Yes
541013,5170,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.13,293,Yes
541014,5171,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.16,293,Yes
541016,5167,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R4,645.46",R461.19,81,Yes
541017,5168,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.23,293,Yes
541019,5173,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.26,293,Yes
541021,5172,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.26,293,Yes
541022,5187,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.10,293,Yes
545219,5190,Meadow Feeds - Delmas,40.000,320,2015-10-15,"R6,537.01",R461.29,293,Yes
