startDate,stopDate,Truck
2015-03-10 00:00:00,2015-03-11 00:00:00,BWB002
2015-03-10 00:00:00,2015-03-11 00:00:00,BWB003
2015-03-10 00:00:00,2015-03-11 00:00:00,BWB004
2015-03-10 00:00:00,2015-03-11 00:00:00,BWB005
2015-03-10 00:00:00,2015-03-11 00:00:00,BWB006
2015-03-10 00:00:00,2015-03-11 00:00:00,BWH017
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS08
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS11
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS13
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS16
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS17
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS19
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS20
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS21
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS22
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS23
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS24
2015-03-10 00:00:00,2015-03-11 00:00:00,BWA002
2015-03-10 00:00:00,2015-03-11 00:00:00,BWC001
2015-03-10 00:00:00,2015-03-11 00:00:00,BWZ002
2015-03-10 00:00:00,2015-03-11 00:00:00,BWV001
2015-03-10 00:00:00,2015-03-11 00:00:00,FTV878MP
2015-03-10 00:00:00,2015-03-11 00:00:00,BWBT01
2015-03-10 00:00:00,2015-03-11 00:00:00,BWBT02
2015-03-10 00:00:00,2015-03-11 00:00:00,BWBT03
2015-03-10 00:00:00,2015-03-11 00:00:00,BWBT04
2015-03-10 00:00:00,2015-03-11 00:00:00,BWBT05
2015-03-10 00:00:00,2015-03-11 00:00:00,BWBT06
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS14
2015-03-10 00:00:00,2015-03-11 00:00:00,BWM001
2015-03-10 00:00:00,2015-03-11 00:00:00,BWM002
2015-03-10 00:00:00,2015-03-11 00:00:00,BWM003
2015-03-10 00:00:00,2015-03-11 00:00:00,BWM004
2015-03-10 00:00:00,2015-03-11 00:00:00,BWC002
2015-03-10 00:00:00,2015-03-11 00:00:00,BWB 007
2015-03-10 00:00:00,2015-03-11 00:00:00,BML001
2015-03-10 00:00:00,2015-03-11 00:00:00,BML002
2015-03-10 00:00:00,2015-03-11 00:00:00,BML003
2015-03-10 00:00:00,2015-03-11 00:00:00,444005
2015-03-10 00:00:00,2015-03-11 00:00:00,444006
2015-03-10 00:00:00,2015-03-11 00:00:00,444007
2015-03-10 00:00:00,2015-03-11 00:00:00,444008
2015-03-10 00:00:00,2015-03-11 00:00:00,444009
2015-03-10 00:00:00,2015-03-11 00:00:00,444010
2015-03-10 00:00:00,2015-03-11 00:00:00,444011
2015-03-10 00:00:00,2015-03-11 00:00:00,444012
2015-03-10 00:00:00,2015-03-11 00:00:00,444013
2015-03-10 00:00:00,2015-03-11 00:00:00,444014
2015-03-10 00:00:00,2015-03-11 00:00:00,444015
2015-03-10 00:00:00,2015-03-11 00:00:00,444016
2015-03-10 00:00:00,2015-03-11 00:00:00,444017
2015-03-10 00:00:00,2015-03-11 00:00:00,444018
2015-03-10 00:00:00,2015-03-11 00:00:00,444019
2015-03-10 00:00:00,2015-03-11 00:00:00,444020
2015-03-10 00:00:00,2015-03-11 00:00:00,444021
2015-03-10 00:00:00,2015-03-11 00:00:00,444022
2015-03-10 00:00:00,2015-03-11 00:00:00,444023
2015-03-10 00:00:00,2015-03-11 00:00:00,444024
2015-03-10 00:00:00,2015-03-11 00:00:00,444027
2015-03-10 00:00:00,2015-03-11 00:00:00,444028
2015-03-10 00:00:00,2015-03-11 00:00:00,444029
2015-03-10 00:00:00,2015-03-11 00:00:00,444030
2015-03-10 00:00:00,2015-03-11 00:00:00,444033
2015-03-10 00:00:00,2015-03-11 00:00:00,444034
2015-03-10 00:00:00,2015-03-11 00:00:00,444035
2015-03-10 00:00:00,2015-03-11 00:00:00,444036
2015-03-10 00:00:00,2015-03-11 00:00:00,444037
2015-03-10 00:00:00,2015-03-11 00:00:00,444038
2015-03-10 00:00:00,2015-03-11 00:00:00,444039
2015-03-10 00:00:00,2015-03-11 00:00:00,444040
2015-03-10 00:00:00,2015-03-11 00:00:00,444041
2015-03-10 00:00:00,2015-03-11 00:00:00,444042
2015-03-10 00:00:00,2015-03-11 00:00:00,444043
2015-03-10 00:00:00,2015-03-11 00:00:00,CRA036
2015-03-10 00:00:00,2015-03-11 00:00:00,CRA032
2015-03-10 00:00:00,2015-03-11 00:00:00,CRA037
2015-03-10 00:00:00,2015-03-11 00:00:00,CRA035
2015-03-10 00:00:00,2015-03-11 00:00:00,CRA028
2015-03-10 00:00:00,2015-03-11 00:00:00,CRA029
2015-03-10 00:00:00,2015-03-11 00:00:00,anglo-adhoc
2015-03-10 00:00:00,2015-03-11 00:00:00,444032
2015-03-10 00:00:00,2015-03-11 00:00:00,444031
2015-03-10 00:00:00,2015-03-11 00:00:00,444025
2015-03-10 00:00:00,2015-03-11 00:00:00,444026
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT026
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT027
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT028
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT030
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT031
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT032
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT036
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT037
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT039
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT040
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT041
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT043
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT046
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT047
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT048
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT052
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT053
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT055
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT054
2015-03-10 00:00:00,2015-03-11 00:00:00,MMT056
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS26
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS27
2015-03-10 00:00:00,2015-03-11 00:00:00,BWF001
2015-03-10 00:00:00,2015-03-11 00:00:00,BWF002
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS01
2015-03-10 00:00:00,2015-03-11 00:00:00,BWS02
2015-03-10 00:00:00,2015-03-11 00:00:00,anglo-subbies
