Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
M007,5099,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M013,6000,Manline Mega,50.000,"",2015-08-08,"R4,216.00",R549.91,248,No
M024,5098,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M031,5049,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M032,5050,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M033,5097,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M034,6001,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M036,6004,Manline Mega,50.000,"",2015-08-08,"R5,787.10",R754.84,116,No
M037,4054,Manline Mega,50.000,"",2015-08-08,"R5,787.10",R754.84,116,Yes
M038,6005,Manline Mega,50.000,"",2015-08-08,"R5,787.10",R754.84,116,Yes
M039,4087,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M040,4088,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,No
M041,4089,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,No
M042,4090,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,Yes
M043,4091,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M044,4092,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,No
M045,4093,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,No
M046,4094,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,No
M047,4095,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M048,4096,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M049,4086,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,No
M050,4097,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M051,4082,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M052,4098,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M053,4083,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M054,4084,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M055,4085,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M056,4099,Manline Mega,50.000,"",2015-08-08,"R5,245.05",R684.14,223,No
M057,4100,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M058,4102,Manline Mega,50.000,"",2015-08-08,"R5,554.84",R724.54,198,Yes
M059,4101,Manline Mega,50.000,"",2015-08-08,"R4,240.68",R553.13,223,No
M060,4078,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M061,4080,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M062,4081,Manline Mega,50.000,"",2015-08-08,"R6,645.97",R866.87,99,Yes
M063,4079,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M064,"",Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M065,"",Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M066,"",Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M067,6010,Manline Mega,50.000,"",2015-08-08,"R4,463.71",R582.22,165,No
M068,6011,Manline Mega,50.000,"",2015-08-08,"R4,463.71",R582.22,165,No
M069,30193,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M070,30186,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M071,30189,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
M072,30185,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M073,30187,Manline Mega,50.000,"",2015-08-08,"R5,787.10",R754.84,116,Yes
M074,30192,Manline Mega,50.000,"",2015-08-08,"R5,787.10",R754.84,116,Yes
M075,30190,Manline Mega,50.000,"",2015-08-08,"R5,787.10",R754.84,116,Yes
M076,30188,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,No
M077,30191,Manline Mega,50.000,"",2015-08-08,"R6,612.90",R862.55,165,Yes
T002,4046,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T003,4047,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T004,4048,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T005,4049,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T007,4051,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T008,4034,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T009,4035,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T021,4001,T24 - Revenue - Howick Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T022,4002,T24 - Revenue - Howick Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T023,4032,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,219.86","R1,479.58",387,Yes
T024,4033,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,219.86","R1,479.58",387,Yes
T025,4003,T24 - Revenue - Howick Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T037,4004,T24 - Revenue - Howick Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T038,4021,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T039,4036,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T040,4040,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T041,4041,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T042,4042,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T043,4043,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,609.25","R1,549.67",500,Yes
T044,4022,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,609.25","R1,549.67",500,Yes
T045,4023,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,609.25","R1,549.67",500,Yes
T046,4024,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,609.25","R1,549.67",500,Yes
T047,4005,T24 - Revenue - Howick Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T048,4006,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T049,4045,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T050,4007,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T052,4013,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T053,4016,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T054,4025,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T055,4014,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T056,4008,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T057,4017,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R8,177.11","R1,471.88",417,Yes
T058,1023,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T059,1026,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T060,2006,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T061,1025,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T062,2007,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T063,2008,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T064,6018,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T065,30028,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T066,30013,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T067,30014,T24 - Revenue - Mondi KZN,40.000,"",2015-08-08,"R10,796.10","R1,943.30",600,Yes
T110,4010,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T116,4029,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R8,609.25","R1,549.67",500,Yes
T117,4009,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T118,4012,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T120,4031,T24 - Revenue - Merensky,40.000,"",2015-08-08,R0.00,R0.00,0,Yes
T128,2052,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T129,2051,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T130,2053,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T131,2050,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T132,1027,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T133,1028,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T134,1036,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R11,419.06","R2,055.43",550,Yes
T135,1037,T24 - Revenue - Hfts AdHoc,40.000,"",2015-08-08,"R11,419.06","R2,055.43",550,Yes
T136,2059,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T137,2056,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T138,2057,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T140,2060,T24 - Highflats,40.000,"",2015-08-08,"R9,492.04","R1,708.57",425,Yes
T141,4103,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T142,4105,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T143,4104,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T144,1024,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T145,6020,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T146,6021,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T147,146,T24 - Revenue - Sappi KZN,"","",2015-08-08,"R6,805.01","R1,224.90",550,Yes
T148,6002,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T149,"",T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T150,"",T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
T151,5557,T24 - Revenue MPU Adhoc,40.000,"",2015-08-08,"R7,459.93","R1,342.79",435,Yes
